Hour_number,Date,Delivered_Energy_WH,Delivered_Energy_SH,Net_Demand,Total_Demand
8154,2015-12-06,321.9248761409855,2931.1908996819657,5272.087543049936,8525.203318872887
8155,2015-12-06,322.42115105976745,2968.6299235891506,4986.545153306352,8277.59622795527
8156,2015-12-06,294.35271178565216,2995.565895985112,4686.9788820321055,7976.89748980287
8157,2015-12-06,235.32640194995676,2606.941548277695,4825.228571476474,7667.496521704125
8158,2015-12-06,193.2373677765681,2326.941015945018,4767.6968256515165,7287.875209373103
8159,2015-12-06,174.61333027258706,2279.380674457952,4433.508560129832,6887.502564860371
8160,2015-12-07,180.5223964924202,2229.366510103594,4202.875804240896,6612.764710836911
8161,2015-12-07,129.4726997137118,2313.3171087430624,3974.529574804459,6417.319383261233
8162,2015-12-07,114.25892232517505,2364.1167489254894,3844.9408803371757,6323.316551587841
8163,2015-12-07,106.25223352324063,2400.5902800553285,3808.3687845419454,6315.211298120515
8164,2015-12-07,122.16091406107866,2473.5721512533464,3848.1016916495414,6443.834756963966
8165,2015-12-07,156.28971299930495,2709.825063761942,3884.698884257875,6750.813661019121
8166,2015-12-07,287.87803053739424,3690.5435628039177,3407.813181656087,7386.2347749974
8167,2015-12-07,408.42665385332924,3651.89575893021,4183.390526054068,8243.712938837607
8168,2015-12-07,469.1193691411657,3380.880279557261,4602.856015465511,8452.855664163937
8169,2015-12-07,469.60711345047633,3099.4149920281307,4890.256353033073,8459.278458511679
8170,2015-12-07,443.2907996187448,2895.6565478829884,5136.764938505079,8475.712286006812
8171,2015-12-07,366.35441048082413,2826.203283087216,5267.901845860946,8460.459539428986
8172,2015-12-07,322.21993348823196,2694.4742415146493,5391.740659073075,8408.434834075957
8173,2015-12-07,298.1909901335916,2516.228831532412,5588.869365533156,8403.28918719916
8174,2015-12-07,287.6368847787741,2577.1161558141316,6374.17542958187,9238.928470174775
8175,2015-12-07,294.27976211699064,2661.9975526311678,5478.643763844758,8434.921078592917
8176,2015-12-07,285.25703957428055,2962.099337782466,5585.242315435112,8832.598692791858
8177,2015-12-07,307.7355780891232,3097.847221584061,5692.507479569929,9098.090279243113
8178,2015-12-07,321.89302558325255,3147.445680110978,5425.4972793191955,8894.835985013426
8179,2015-12-07,322.5855438497268,3226.6265146434,5134.085745881212,8683.297804374339
8180,2015-12-07,294.16593017339034,3215.3349768045555,4939.707313000913,8449.208219978858
8181,2015-12-07,235.30819661380008,2883.877595697803,4930.440740500327,8049.62653281193
8182,2015-12-07,193.46462595104757,2613.179468558617,4783.066205829138,7589.710300338803
8183,2015-12-07,174.60766070474833,2587.0966043278668,4277.9069969326965,7039.611261965312
8184,2015-12-08,153.4184233904777,2499.939649240102,3986.2243111782054,6639.582383808785
8185,2015-12-08,115.54640934792474,2488.437227511744,3804.913206970278,6408.896843829947
8186,2015-12-08,107.71438999933535,2521.134841562776,3724.1432276805713,6352.992459242682
8187,2015-12-08,115.74906341181907,2670.7722483197876,3534.9721214852793,6321.493433216886
8188,2015-12-08,167.09250958068182,2718.9330960414977,3559.776365402636,6445.801971024815
8189,2015-12-08,314.6340066730122,2891.3610690317346,3548.387012863652,6754.382088568399
8190,2015-12-08,513.1756771748991,3672.3159471615368,3136.118122833777,7321.609747170212
8191,2015-12-08,532.8075210276177,3601.825344210349,3947.827765585751,8082.460630823718
8192,2015-12-08,406.23827154763296,3343.1197474110786,4534.63165067952,8283.989669638231
8193,2015-12-08,339.8842290004496,3179.1655266520843,4750.246035461547,8269.29579111408
8194,2015-12-08,276.9086343304558,2966.575343649598,4952.266073933287,8195.750051913341
8195,2015-12-08,243.0439566526098,2812.9033517429675,5125.185896995255,8181.133205390832
8196,2015-12-08,225.16688383145348,2692.1346157251155,5212.53849992652,8129.839999483089
8197,2015-12-08,216.19985897798537,2602.1672570716214,5248.491051355018,8066.8581674046245
8198,2015-12-08,207.54482549346594,2574.4565455745965,5236.924703506929,8018.926074574992
8199,2015-12-08,227.16816264223309,2779.0863985522274,5130.871170733293,8137.125731927754
8200,2015-12-08,256.84516339642033,2925.7025144106747,5430.918076123977,8613.465753931072
8201,2015-12-08,287.9177084333932,3031.4965778908672,5567.372359579691,8886.78664590395
8202,2015-12-08,321.33587222668933,3162.224542965395,5290.898348538843,8774.458763730927
8203,2015-12-08,316.09864087691585,3221.036580522027,5061.708222120921,8598.843443519865
8204,2015-12-08,290.57454907552506,3213.6152514246965,4928.386423940757,8432.576224440978
8205,2015-12-08,234.2195818724809,2907.1391566552047,4963.765367019974,8105.12410554766
8206,2015-12-08,183.3632630147599,2544.0741164817855,4832.323364061772,7559.760743558318
8207,2015-12-08,165.63831660987054,2467.7688842217276,4431.525376031448,7064.932576863046
8208,2015-12-09,153.69001273661064,2406.598936665049,4180.392458135663,6740.681407537323
8209,2015-12-09,115.49008669243885,2365.4934721716663,3932.681139260377,6413.664698124483
8210,2015-12-09,107.66669190275252,2403.962970822077,3813.6885678435306,6325.31823056836
8211,2015-12-09,115.66680784237897,2427.514394241068,3745.5611988069118,6288.742400890359
8212,2015-12-09,167.13280700778012,2442.5683312091683,3745.8312405242227,6355.532378741171
8213,2015-12-09,313.9110860434758,2640.0276119578343,3724.1559993450373,6678.094697346347
8214,2015-12-09,511.6752147111211,2953.645852363581,3892.322073301319,7357.643140376022
8215,2015-12-09,530.9159481929141,3081.88745347486,4535.436100095993,8148.239501763768
8216,2015-12-09,406.29882580521405,3084.0968186252326,4882.919028379066,8373.314672809513
8217,2015-12-09,339.4288993476472,3010.0589117527193,4951.399087332825,8300.886898433191
8218,2015-12-09,276.54166101902075,2852.280940641743,5095.386834390101,8224.209436050865
8219,2015-12-09,242.20697903569473,2749.0484497372827,5127.2931724280215,8118.548601200999
8220,2015-12-09,223.87010856693993,2718.198493253868,5105.667063071949,8047.735664892757
8221,2015-12-09,214.30310900646697,2693.1760490225042,5063.798752278614,7971.277910307585
8222,2015-12-09,206.135953113477,2739.4501879040636,4964.753172207536,7910.339313225077
8223,2015-12-09,225.99174406539632,2807.1893293337457,4924.929354978653,7958.110428377795
8224,2015-12-09,255.91523499361867,2943.7252431321886,5374.214985431099,8573.855463556905
8225,2015-12-09,286.921977636718,3099.407233740772,5555.211460024652,8941.540671402143
8226,2015-12-09,318.9498829178578,2966.627271134685,5543.041681771778,8828.61883582432
8227,2015-12-09,315.8276095299863,2843.566563176112,5484.9337953567865,8644.327968062884
8228,2015-12-09,290.27675052423604,2711.8664920163524,5467.7945371807655,8469.937779721353
8229,2015-12-09,233.26298237091666,2596.2704030039176,5284.016713242861,8113.550098617696
8230,2015-12-09,184.0017365840456,2461.5437337249564,4951.348512527966,7596.893982836968
8231,2015-12-09,166.14621466170266,2410.8160060195164,4476.6195824586475,7053.581803139867
8232,2015-12-10,153.48007327634357,2345.365932794996,4212.258703091656,6711.104709162995
8233,2015-12-10,115.71217432559864,2333.233493373989,4044.3863436578554,6493.332011357443
8234,2015-12-10,107.61052560931127,2297.3825052411994,3973.947525886979,6378.94055673749
8235,2015-12-10,115.64428081729694,2341.10965192552,3911.893803396984,6368.647736139801
8236,2015-12-10,167.2611928809276,2416.40220622733,3865.600132783223,6449.263531891481
8237,2015-12-10,313.8543433962727,2436.8155023535173,4047.2273985038455,6797.897244253636
8238,2015-12-10,511.66850093783853,2704.587674838932,4329.154192822607,7545.410368599378
8239,2015-12-10,530.9628356267077,2737.0779250304195,5010.007626156094,8278.048386813221
8240,2015-12-10,406.361734329533,2698.6470464340846,5419.211497276814,8524.220278040431
8241,2015-12-10,339.288610445044,2700.6260573513946,5498.122940788741,8538.03760858518
8242,2015-12-10,276.4719433805837,2710.465254408649,5561.211254162075,8548.148451951307
8243,2015-12-10,241.85175393254275,2633.69100888249,5659.332701908905,8534.875464723937
8244,2015-12-10,223.94337713724704,2623.312669042362,5642.20405908701,8489.460105266618
8245,2015-12-10,214.07614722134642,2539.7262607893585,5686.095977614748,8439.898385625453
8246,2015-12-10,206.34284019008487,2468.3640554781628,5724.908469723827,8399.615365392074
8247,2015-12-10,225.70372254463632,2562.279738677465,5689.1555256405245,8477.138986862625
8248,2015-12-10,256.15211671952517,2680.8227735318565,5986.588588352296,8923.563478603677
8249,2015-12-10,286.82814779368044,2690.147143501545,6245.969836760745,9222.94512805597
8250,2015-12-10,318.7172287546768,2606.456560550755,6127.720609280072,9052.894398585504
8251,2015-12-10,315.7801803548335,2674.5770897323855,5860.995235369425,8851.352505456645
8252,2015-12-10,290.2276229084359,2600.2241494265545,5740.043526488907,8630.495298823898
8253,2015-12-10,233.37741312867232,2443.252560436966,5617.1554121121635,8293.785385677802
8254,2015-12-10,184.02855240319403,2236.752573629024,5403.830591118868,7824.611717151087
8255,2015-12-10,166.04058912123284,2205.7584148920473,4908.726048527827,7280.525052541107
8256,2015-12-11,153.39698383188727,2191.630692834825,4540.449218166047,6885.476894832759
8257,2015-12-11,115.78537238908466,2159.8972965212797,4411.863012056848,6687.545680967212
8258,2015-12-11,107.75144983841844,2158.922517511138,4391.965893996172,6658.639861345728
8259,2015-12-11,115.51930424032211,2249.7901102995697,4219.960814842825,6585.270229382717
8260,2015-12-11,167.2376004480376,2251.1106853216293,4230.223570908886,6648.571856678553
8261,2015-12-11,314.5055338429942,2424.6931872765035,4251.36248972767,6990.561210847169
8262,2015-12-11,513.28526104929,3257.047883233354,3907.9081055502083,7678.241249832852
8263,2015-12-11,532.9268019076037,3280.521784562348,4641.702967122063,8455.151553592015
8264,2015-12-11,405.96242031869167,3121.748483564179,5114.855447100626,8642.566350983498
8265,2015-12-11,340.14538573949005,3106.114397418148,5137.01354205395,8583.273325211589
8266,2015-12-11,276.87115945374603,2961.2801418811437,5170.672858064064,8408.824159398953
8267,2015-12-11,243.14804015509642,2810.5822240985926,5232.733353967666,8286.463618221354
8268,2015-12-11,225.50959380514863,2729.4749466100066,5223.9934922845205,8178.978032699675
8269,2015-12-11,216.16188275209456,2698.2574740378877,5203.897142306052,8118.316499096034
8270,2015-12-11,207.5003749700665,2681.4458255934665,5209.947515593449,8098.893716156981
8271,2015-12-11,227.2541576384361,2867.7858310293996,5137.922024218287,8232.962012886122
8272,2015-12-11,256.87776512721507,2930.2371964008435,5577.848233500377,8764.963195028435
8273,2015-12-11,288.0194588293754,3101.2052740997183,5654.382960575565,9043.607693504659
8274,2015-12-11,321.4319828418938,3012.953686978166,5587.076907104035,8921.462576924096
8275,2015-12-11,316.24140574375696,2951.9814767872626,5444.961696732253,8713.184579263272
8276,2015-12-11,290.52309702085984,2969.181711563049,5253.358175136296,8513.062983720205
8277,2015-12-11,234.28315562301023,2524.3797383971705,5470.026472661583,8228.689366681763
8278,2015-12-11,183.45015338576243,2247.985315911912,5414.709297783911,7846.144767081585
8279,2015-12-11,165.44143242008064,2168.0213729994443,5028.62813872548,7362.090944145006
8280,2015-12-12,153.61509160296822,2048.767186704052,4717.885623604921,6920.267901911942
8281,2015-12-12,115.56378781080674,2091.2067829282078,4479.341662233893,6686.112232972908
8282,2015-12-12,107.78411504058106,2093.5592506306875,4353.845464046603,6555.188829717872
8283,2015-12-12,115.66929280165569,2155.8217282697506,4296.186810505266,6567.677831576672
8284,2015-12-12,167.16825586079548,2218.969921647501,4251.258195469092,6637.396372977389
8285,2015-12-12,314.3905596674145,2489.7032187993846,3945.0383305032738,6749.132108970072
8286,2015-12-12,513.3000619353134,3443.2747100092065,3144.1443063324773,7100.719078276998
8287,2015-12-12,532.9538436093833,3417.420199208455,3664.050115515862,7614.424158333701
8288,2015-12-12,406.3541158078935,3159.468678870503,4480.095412643408,8045.918207321804
8289,2015-12-12,339.78611973215646,3017.484745396312,5002.462098277254,8359.732963405722
8290,2015-12-12,277.01500675053006,2892.1763666979346,5359.162944957375,8528.35431840584
8291,2015-12-12,243.32117296755413,2678.1788801838893,5684.932453819504,8606.432506970948
8292,2015-12-12,225.3751854697977,2588.171518841126,5813.673233291271,8627.219937602194
8293,2015-12-12,215.96663278519853,2541.352663130243,5782.214122913569,8539.53341882901
8294,2015-12-12,207.66974995692377,2476.991209912083,5832.676620616711,8517.337580485717
8295,2015-12-12,227.168448900172,2636.8229733374533,5804.920017190379,8668.911439428004
8296,2015-12-12,256.866591013062,2823.9472615441537,5960.679080168226,9041.492932725443
8297,2015-12-12,288.1228219467811,3035.5264246223946,5797.313361504578,9120.962608073754
8298,2015-12-12,321.3515647655704,3003.44252272544,5612.649606245577,8937.443693736588
8299,2015-12-12,316.23464213330686,3068.221247529921,5233.991138508038,8618.447028171266
8300,2015-12-12,290.5216091019978,3033.3054646467613,5050.317600830306,8374.144674579065
8301,2015-12-12,234.35646201824676,2697.416929787834,5176.308280817945,8108.081672624026
8302,2015-12-12,183.35494887361307,2438.44636327845,5066.529758623706,7688.331070775768
8303,2015-12-12,165.5582731116279,2391.87474105781,4738.034298922765,7295.467313092202
8304,2015-12-13,180.59651686274452,2361.0643056078216,4366.79519151814,6908.456013988706
8305,2015-12-13,129.4856155600742,2337.611845330289,4187.705922211983,6654.803383102346
8306,2015-12-13,114.07758699491158,2421.66157903676,3908.433035792929,6444.1722018246
8307,2015-12-13,106.57268659313831,2474.2044575797927,3793.3417765016134,6374.118920674544
8308,2015-12-13,122.19912136968075,2601.4547216710384,3659.532513429532,6383.186356470251
8309,2015-12-13,156.11901937640897,2857.6215770670638,3550.71130096712,6564.451897410593
8310,2015-12-13,287.9785363701793,3656.046588616198,2858.695559402296,6802.720684388673
8311,2015-12-13,408.47621933191874,3743.6270585064367,3034.863609101555,7186.96688693991
8312,2015-12-13,469.3350179661272,3423.953439416933,3716.11100984118,7609.399467224241
8313,2015-12-13,469.48642994965917,3157.9452849456925,4311.452882244028,7938.884597139379
8314,2015-12-13,443.3194525049529,2955.140828359567,4722.910158193523,8121.370439058042
8315,2015-12-13,366.5881328251184,2767.410150522379,5047.930219290996,8181.928502638493
8316,2015-12-13,322.1131050756598,2698.280251907415,5177.56584523989,8197.959202222964
8317,2015-12-13,298.28068566890687,2572.4481830226837,5272.448371260487,8143.177239952078
8318,2015-12-13,287.6351154883375,2575.2321803363593,5242.405164036446,8105.272459861142
8319,2015-12-13,294.39574064890843,2737.269760119304,5217.0364182828225,8248.701919051035
8320,2015-12-13,285.3653879909498,2959.8063454331977,5495.953692161025,8741.125425585173
8321,2015-12-13,307.5998030164457,3146.784935938119,5602.078994896083,9056.463733850647
8322,2015-12-13,321.9512343346998,3038.9413795519786,5549.495328928666,8910.387942815345
8323,2015-12-13,322.49358757898085,3130.9630156689254,5276.034067497188,8729.490670745094
8324,2015-12-13,294.32616433546275,3075.5844715337357,5169.458407100965,8539.369042970164
8325,2015-12-13,235.5479133433118,2834.9870298934293,5129.092761931801,8199.627705168543
8326,2015-12-13,193.4337867359036,2646.616561769236,4842.969142247062,7683.019490752202
8327,2015-12-13,174.6215218977037,2536.920909119006,4464.209748452687,7175.752179469397
8328,2015-12-14,180.57074380139812,2526.6703975907635,4126.877579835371,6834.118721227533
8329,2015-12-14,129.46445995206085,2603.072834331696,3888.4361073343503,6620.973401618106
8330,2015-12-14,114.09135402140316,2648.4975397619064,3783.72218797285,6546.311081756159
8331,2015-12-14,106.50378688207337,2667.133839109925,3780.61746518442,6554.255091176417
8332,2015-12-14,122.1491459508841,2772.139864130224,3791.6020359773906,6685.891046058499
8333,2015-12-14,156.18215259992672,2952.4839030751664,3971.600511548063,7080.266567223156
8334,2015-12-14,287.9892125029594,3668.374788345406,3888.502460273518,7844.866461121883
8335,2015-12-14,408.35587881365535,3630.3495721275845,4608.66208494156,8647.3675358828
8336,2015-12-14,469.1872865418418,3364.1599298664287,5061.076697078552,8894.423913486822
8337,2015-12-14,469.830356695492,3217.341049923579,5175.181646046297,8862.353052665367
8338,2015-12-14,443.1737294006998,3095.8621804459717,5284.95944964267,8823.995359489341
8339,2015-12-14,366.6475324684757,2980.9029786215574,5348.3829988907455,8695.93350998078
8340,2015-12-14,322.1855423133415,2807.629937988681,5494.314585648761,8624.130065950783
8341,2015-12-14,298.4301813440021,2749.131764074438,5528.418354071401,8575.980299489842
8342,2015-12-14,287.3434260532132,2698.245513824842,5523.480837850652,8509.069777728708
8343,2015-12-14,294.5864598650644,2875.3274885422775,5434.38186990515,8604.295818312492
8344,2015-12-14,285.13502023641826,3131.1907201934605,5799.598266861903,9215.924007291782
8345,2015-12-14,307.8149270509405,3244.4812974600904,6051.595322803415,9603.891547314446
8346,2015-12-14,321.9995744224878,3289.9353526125683,5870.583530770121,9482.518457805178
8347,2015-12-14,322.66508033455733,3273.813924433033,5672.469408697628,9268.94841346522
8348,2015-12-14,294.13213041694365,3324.8131292717408,5386.787449832738,9005.732709521422
8349,2015-12-14,235.5140487488254,2999.736896985976,5387.550373056173,8622.801318790975
8350,2015-12-14,193.4211713152002,2841.993463692677,5103.143216024351,8138.557851032228
8351,2015-12-14,174.44164438034372,2774.00017378729,4628.863444600459,7577.305262768093
8352,2015-12-15,153.47908527538084,2740.395226225119,4326.35662430694,7220.23093580744
8353,2015-12-15,115.69629211728758,2707.284140849528,4225.61408676193,7048.594519728746
8354,2015-12-15,107.755359679374,2739.397093232242,4061.3476621761783,6908.500115087794
8355,2015-12-15,115.7341567377097,2841.1600899715636,3865.0758480671466,6821.9700947764195
8356,2015-12-15,167.11906255849254,2886.7993704947926,3894.2520453139437,6948.1704783672285
8357,2015-12-15,314.42401051411883,3040.160149746675,3965.011929541526,7319.59608980232
8358,2015-12-15,513.3105719099536,3876.3989326171263,3633.4850029848285,8023.194507511908
8359,2015-12-15,533.0621282368397,3833.7876607927597,4505.352172697198,8872.201961726798
8360,2015-12-15,406.14099572998003,3544.728838594993,5162.970561335749,9113.840395660722
8361,2015-12-15,339.9685044666779,3297.6429689449897,5386.244874034784,9023.856347446452
8362,2015-12-15,277.0422501808449,3079.339303840172,5553.591013907145,8909.972567928162
8363,2015-12-15,243.14685753224148,2849.464933902599,5887.399849579894,8980.011641014735
8364,2015-12-15,225.23321096290567,2733.1127132926445,5964.174684839129,8922.52060909468
8365,2015-12-15,216.15727445300104,2636.9815982121563,6066.992640540347,8920.131513205504
8366,2015-12-15,207.5694357906641,2623.4915687016337,6131.147229723194,8962.208234215492
8367,2015-12-15,227.16006863127998,2711.0536946125394,6199.589385120942,9137.803148364761
8368,2015-12-15,256.8836276306676,2896.337995595266,6467.654245148027,9620.875868373962
8369,2015-12-15,287.99927778718904,3102.2561488893066,6473.685849169545,9863.94127584604
8370,2015-12-15,321.3394977679972,3163.7792166143095,6199.717885847088,9684.836600229395
8371,2015-12-15,316.2067235306037,3276.3916605847025,5905.664894271208,9498.263278386514
8372,2015-12-15,290.6998576852357,3235.770899987272,5730.870944617984,9257.34170229049
8373,2015-12-15,234.22119235879097,3067.224518602566,5477.594690845168,8779.040401806526
8374,2015-12-15,183.43541378330633,2768.792209902539,5306.4410203363295,8258.668644022175
8375,2015-12-15,165.72182575805655,2698.5296867173242,4812.64878953376,7676.90030200914
8376,2015-12-16,153.4658676478622,2688.306196786542,4402.2266222769595,7243.998686711364
8377,2015-12-16,115.52081522673349,2690.9961674310057,4185.979322482631,6992.49630514037
8378,2015-12-16,107.78315972557465,2717.747475797872,4101.474203018892,6927.004838542338
8379,2015-12-16,115.58820432231906,2823.839344961642,3944.9797506685095,6884.407299952471
8380,2015-12-16,167.29818667458284,2865.56564127763,4035.2795971025535,7068.143425054766
8381,2015-12-16,313.90272906954897,3067.4800640900376,4048.6008118158115,7429.983604975398
8382,2015-12-16,511.64531068033847,3410.5720920758204,4289.421038580894,8211.638441337052
8383,2015-12-16,530.8881241470328,3604.583276497638,4903.696425641023,9039.167826285695
8384,2015-12-16,406.65795096049413,3515.0635531424823,5224.417911606047,9146.139415709024
8385,2015-12-16,339.6077789002984,3264.8505162032834,5454.624504300858,9059.08279940444
8386,2015-12-16,276.3105887824354,3060.5040541644125,5559.58492243161,8896.399565378459
8387,2015-12-16,242.23964581922314,2964.0522303752214,5538.6623456294665,8744.954221823911
8388,2015-12-16,223.99636275513936,2724.420468302045,5684.484532891441,8632.901363948626
8389,2015-12-16,214.33402508923348,2726.253398460686,5554.3092000301385,8494.896623580058
8390,2015-12-16,206.2103538417601,2746.7461658968846,5575.290456265327,8528.246976003971
8391,2015-12-16,225.87513250350085,2865.682568564169,5591.769620130851,8683.327321198522
8392,2015-12-16,256.0448576950272,3149.573709413739,5924.331770163114,9329.95033727188
8393,2015-12-16,286.97456223941356,3292.9564090485583,6136.930591871117,9716.86156315909
8394,2015-12-16,319.0022894092783,3234.167748357153,6096.13016674735,9649.30020451378
8395,2015-12-16,315.7786239030139,3107.9342191766364,6056.90679687573,9480.619639955381
8396,2015-12-16,290.16570539577515,3145.9701454584174,5870.186359795145,9306.322210649338
8397,2015-12-16,233.32725821337408,3176.920634115011,5532.802456190093,8943.050348518478
8398,2015-12-16,184.08922463628326,3111.040933299506,5094.532636711834,8389.662794647624
8399,2015-12-16,166.2430209106417,2982.213676355472,4761.66193007173,7910.118627337844
8400,2015-12-17,153.51549203295528,2882.742416177135,4500.660131391999,7536.918039602089
8401,2015-12-17,115.62859952599118,2952.484328219843,4239.125095204742,7307.238022950576
8402,2015-12-17,107.72279653254455,2929.518087269893,4192.165023402665,7229.405907205102
8403,2015-12-17,115.65140886650242,2993.675078794963,4087.835535478157,7197.162023139623
8404,2015-12-17,167.1573448118379,3082.791196252728,4087.296879868793,7337.245420933359
8405,2015-12-17,313.9128406310524,3137.1505242874186,4249.924560305901,7700.987925224372
8406,2015-12-17,511.75212564965864,3412.662780645797,4492.119901949744,8416.5348082452
8407,2015-12-17,530.911712924968,3466.6603787627146,5218.187515725701,9215.759607413383
8408,2015-12-17,406.4600368237501,3458.1791450719265,5553.89362879661,9418.532810692286
8409,2015-12-17,339.4520801869486,3399.496907440674,5655.211386379151,9394.160374006773
8410,2015-12-17,276.3925516590395,3371.5520172907454,5758.9436311697,9406.888200119485
8411,2015-12-17,242.04753351874982,3250.572629956346,5906.115206973128,9398.735370448223
8412,2015-12-17,223.9237407371697,3195.610444765894,5958.254393800154,9377.788579303218
8413,2015-12-17,214.24347532001758,3037.3761248309156,6204.931055759622,9456.550655910556
8414,2015-12-17,206.20451601738768,3018.300790264292,6002.651739138688,9227.157045420368
8415,2015-12-17,225.75028838859265,3067.7131337524,6105.575024478325,9399.038446619317
8416,2015-12-17,256.0968905203036,3186.682815951701,6440.643035234828,9883.422741706832
8417,2015-12-17,286.9500942069911,3340.69615978058,6440.874400975524,10068.520654963095
8418,2015-12-17,318.8867147219332,3127.6954433891487,6441.839145625119,9888.4213037362
8419,2015-12-17,315.80659094520047,3124.2390620667607,6223.6695679189115,9663.715220930873
8420,2015-12-17,290.109940401057,3099.6051221819494,6119.380121464379,9509.095184047386
8421,2015-12-17,233.30005498103225,2959.1042053541823,5904.604361145555,9097.00862148077
8422,2015-12-17,184.06841825916044,2819.2710326409915,5516.527643276599,8519.86709417675
8423,2015-12-17,166.15116503777844,2800.2405298405133,5021.836637137603,7988.228332015895
8424,2015-12-18,153.47837515282788,2725.190674025069,4640.857888346882,7519.526937524779
8425,2015-12-18,115.6179240318319,2629.760545878537,4565.099789794804,7310.478259705173
8426,2015-12-18,107.88784613910443,2653.6834521119154,4432.818314684099,7194.38961293512
8427,2015-12-18,115.81984395800873,2764.621013141574,4319.270032258317,7199.7108893579
8428,2015-12-18,166.9870149303414,2774.3784407996795,4374.008527073986,7315.373982804007
8429,2015-12-18,314.5601003689578,2933.882546462276,4380.18931088904,7628.631957720274
8430,2015-12-18,513.3566406077317,3856.409486398167,3863.4459209152155,8233.212047921115
8431,2015-12-18,532.9204693344096,3675.370166083885,4759.801948619314,8968.09258403761
8432,2015-12-18,406.3265340256338,3490.2422770765374,5289.786524767975,9186.355335870147
8433,2015-12-18,340.0440578898227,3449.3978559451916,5266.440229363441,9055.882143198456
8434,2015-12-18,277.03176914753294,3316.861763738447,5338.574311042395,8932.467843928374
8435,2015-12-18,243.20243191413212,3196.617100856838,5417.224655456065,8857.044188227035
8436,2015-12-18,225.35371465011212,3064.8084341604763,5449.958186372747,8740.120335183336
8437,2015-12-18,216.23961048030105,3036.7070600099323,5384.04667504971,8636.993345539944
8438,2015-12-18,207.52732980678127,3048.479327864105,5427.138611796694,8683.14526946758
8439,2015-12-18,227.3907330581862,3097.304215209291,5507.547861993203,8832.24281026068
8440,2015-12-18,256.9753016733414,3109.5841510291316,5973.621317558585,9340.180770261059
8441,2015-12-18,287.89993392965675,3132.7522303661863,6116.989136209519,9537.641300505362
8442,2015-12-18,321.2618690064966,3033.4072925986975,5992.149904666533,9346.819066271728
8443,2015-12-18,316.48468245691276,3043.989444427234,5774.379733660831,9134.853860544978
8444,2015-12-18,290.7282028474284,3072.734693870514,5524.599817861351,8888.062714579293
8445,2015-12-18,234.37226989290528,2667.4810303788663,5710.777116356514,8612.630416628286
8446,2015-12-18,183.24167339717295,2416.335544700455,5639.491032986999,8239.068251084627
8447,2015-12-18,165.57664298790516,2350.328249096582,5336.143331482403,7852.04822356689
8448,2015-12-19,153.64367885626507,2217.655729122351,5084.7753700554995,7456.074778034115
8449,2015-12-19,115.6431124887115,2192.294774584996,4861.471496981908,7169.409384055615
8450,2015-12-19,107.78297251214443,2219.6783281376856,4699.478549323691,7026.939849973522
8451,2015-12-19,115.54072715836296,2250.204613062235,4589.678654445397,6955.4239946659945
8452,2015-12-19,167.27829333798832,2278.820664178495,4533.718375557797,6979.81733307428
8453,2015-12-19,314.45433824017795,2528.601412173235,4302.205759948586,7145.261510361999
8454,2015-12-19,513.3671149397265,3222.2282021085803,3724.285947773243,7459.88126482155
8455,2015-12-19,533.0238075278189,3089.3826411484642,4298.793596243995,7921.200044920279
8456,2015-12-19,406.2814378220434,2866.5761480678416,5098.525227175961,8371.382813065846
8457,2015-12-19,339.9296738967476,2812.417983347279,5448.934798020124,8601.28245526415
8458,2015-12-19,276.9746958891527,2638.066783561996,5738.183013257995,8653.224492709145
8459,2015-12-19,243.30461160228325,2532.8421273872445,5846.025121717508,8622.171860707036
8460,2015-12-19,225.49877885984202,2360.9015728392683,5968.4482087152255,8554.848560414335
8461,2015-12-19,216.09521296267252,2368.07667872859,5885.299396577874,8469.471288269136
8462,2015-12-19,207.57230139008652,2317.7312300359454,5918.882169656896,8444.185701082928
8463,2015-12-19,227.297801877304,2428.215133493342,5946.231865478701,8601.744800849348
8464,2015-12-19,256.98075455950175,2592.5429882973467,6220.485281522675,9070.009024379524
8465,2015-12-19,288.2126044368013,2757.969475028283,6193.48353772891,9239.665617193994
8466,2015-12-19,321.24334446038245,2662.2528461136308,6097.0255685602215,9080.521759134235
8467,2015-12-19,316.3259007565358,2759.2261178843232,5765.941375043483,8841.493393684343
8468,2015-12-19,290.7691875767154,2696.9120132144703,5691.801752610744,8679.48295340193
8469,2015-12-19,234.21168059976432,2359.1391025594876,5857.545554410819,8450.896337570071
8470,2015-12-19,183.43149420010613,2172.3919671804533,5672.793136825722,8028.616598206281
8471,2015-12-19,165.57845132789748,2092.0843374814035,5260.192734925056,7517.855523734357
8472,2015-12-20,180.61831048035148,1967.3105666075126,4980.800598851586,7128.72947593945
8473,2015-12-20,129.60025396536568,1942.5777120052053,4858.455448360452,6930.633414331022
8474,2015-12-20,114.01030988618083,1913.9978950476104,4812.062016397634,6840.070221331425
8475,2015-12-20,106.46689448533422,2004.8013867137056,4686.103893279998,6797.372174479038
8476,2015-12-20,122.32621986884739,2075.796187050192,4678.915967834767,6877.038374753807
8477,2015-12-20,156.18555957501002,2278.3609969663007,4522.784927191157,6957.331483732468
8478,2015-12-20,288.0239577435853,3081.2376760350917,3896.849900707445,7266.111534486123
8479,2015-12-20,408.62647977627864,3030.600393956166,4266.946524923607,7706.173398656052
8480,2015-12-20,469.10834507168863,2753.7296221056286,4833.249674989718,8056.0876421670355
